ticker,eps_yoy,revenue_growth,revenue_acceleration,earnings_surprise,roe,gross_margin,debt_to_equity,as_of_date,cached_at_utc
BG,-0.9867229709800484,-0.1863982361310945,-0.1893472211028485,,0.0190017016449234,0.0512754444730739,89.812,2025-05-21,2026-02-21T18:20:32.425090+00:00
BGM,,,,,,,,2025-05-21,2026-02-21T18:20:32.425090+00:00
BHF,,0.3968036801043451,1.605481822253945,,-0.0511548005344531,,147.371,2025-05-21,2026-02-21T18:20:32.425090+00:00
BIOA,,,,,-0.0412814887903259,,2.571,2025-05-21,2026-02-21T18:20:32.425090+00:00
BJ,-0.0672072466944261,0.0213384177141517,-0.0588231849038302,,0.0759632478437399,0.1881250020617124,,2025-05-21,2026-02-21T18:20:32.425090+00:00
BK,0.1080145527096787,0.0574047703809186,-0.0596538176481649,,0.0282937915999907,,,2025-05-21,2026-02-21T18:20:32.425090+00:00
BKNG,-0.9816509397123888,-0.6451453551384454,0.1860193125103377,,-0.0544829842931937,,,2025-05-21,2026-02-21T18:20:32.425090+00:00
BKTI,-0.2378432854623329,-0.1083938794373439,0.1743583957493861,,0.065865488584757,0.4697176445890627,41283.0,2025-05-21,2026-02-21T18:20:32.425090+00:00
BLFY,,0.3821260938852058,0.0816202546047861,,-0.0082409088265276,,356329.0,2025-05-21,2026-02-21T18:20:32.425090+00:00
BLX,-0.054783950617284,0.0094573117225005,0.5407746474122594,,0.0377420985779957,,146040.0,2025-05-21,2026-02-21T18:20:32.425090+00:00
BMI,1.44140625,0.1365206023582439,0.0986155616973141,,0.0598392360126292,0.4294881891535522,346231.0,2025-05-21,2026-02-21T18:20:32.425090+00:00
BN,-0.99995904,-0.2429320907713005,-0.0182475169548559,,0.0016127963237081,0.2504458314757022,,2025-05-21,2026-02-21T18:20:32.425090+00:00
BNT,,-0.3367271846126148,-1.610202770207149,,-0.0266361630852193,,19319.0,2025-05-21,2026-02-21T18:20:32.425090+00:00
BOOT,-0.936464825316855,-0.6901419735833738,,,0.0331893087616274,0.3714873200822481,619144.0,2025-05-21,2026-02-21T18:20:32.425090+00:00
BORR,,-0.1962461898600938,-0.2657289487793274,,-0.0173351112934659,0.8342566943674977,175.879,2025-05-21,2026-02-21T18:20:32.425090+00:00
BOSC,3.839999999999999,1.3380018846239397,0.3893890881365842,,0.0586142565837997,0.2388526553973113,83336.0,2025-05-21,2026-02-21T18:20:32.425090+00:00
BOTJ,-0.9224102413885078,-0.0576612526062844,-0.0566634951330257,,0.0123193070755545,,3729.0,2025-05-21,2026-02-21T18:20:32.425090+00:00
BRO,,,,,,,,2025-05-21,2026-02-21T18:20:32.425090+00:00
BSAC,0.0072788247556438,0.9635108194604204,-0.3247766992388798,,0.0631323386738838,,307077.0,2025-05-21,2026-02-21T18:20:32.425090+00:00
BSX,0.966598341786818,0.2273628657007316,-0.0612667992169086,,0.0303439582207815,0.688398027021231,,2025-05-21,2026-02-21T18:20:32.425090+00:00
BTE,-0.5207100591715976,-0.1355662080268483,0.0360180662252707,,0.0165606189903474,0.2509653398456657,48.05,2025-05-21,2026-02-21T18:20:32.425090+00:00
BTI,,,,,,,,2025-05-21,2026-02-21T18:20:32.425090+00:00
BTM,,0.4739217544548133,0.188742730518558,,-0.2443188439575807,0.2017646414087903,,2025-05-21,2026-02-21T18:20:32.425090+00:00
BTSG,8.378906250000005,0.2242308989177002,-0.2308164417126649,,0.0175077294889262,0.1175656129381275,148.231,2025-05-21,2026-02-21T18:20:32.425090+00:00
BTSGU,,0.2242308989177002,-0.2308164417126649,,0.0175077294889262,0.1175656129381275,148.231,2025-05-21,2026-02-21T18:20:32.425090+00:00
BTU,0.3604889600000003,-0.2583117633542388,-0.1979631040266698,,0.0093786635404454,0.1780149413020277,12.838,2025-05-21,2026-02-21T18:20:32.425090+00:00
BUD,0.0994438684136109,-0.2889897866113983,,,,0.5564279424713825,75.033,2025-05-21,2026-02-21T18:20:32.425090+00:00
BVFL,0.8526234567901239,-0.1583923968954551,-0.0157172821673219,,0.0105971030882553,,17403.0,2025-05-21,2026-02-21T18:20:32.425090+00:00
BWAY,0.0,0.2066087401948013,-0.0761519737894345,,0.0173647058823529,0.7463592233009708,9.637,2025-05-21,2026-02-21T18:20:32.425090+00:00
BWB,1.0209398305381463,0.4174710123077765,0.0077140018076793,,0.0205405405405405,,88740.0,2025-05-21,2026-02-21T18:20:32.425090+00:00
BWFG,53.63577365875244,0.1612863193501734,0.1462436006920821,,0.0250277965510475,,40939.0,2025-05-21,2026-02-21T18:20:32.425090+00:00
BWLP,-0.7324613555291319,0.1467603267028785,-0.0263845284947357,,0.0259192043825545,0.0788414424781224,56.525,2025-05-21,2026-02-21T18:20:32.425090+00:00
BYD,-0.7832893434865974,0.0640775642242958,-0.130291180283962,,0.0825844678731529,0.508576845693424,853518.0,2025-05-21,2026-02-21T18:20:32.425090+00:00
CAH,1.6238644901304573,-0.027647270032463,,,-0.1716417910447761,0.0386858121651663,,2025-05-21,2026-02-21T18:20:32.425090+00:00
CAKE,0.2063961300725614,0.147728048314683,-0.0573486869410406,,0.097055140613721,0.4247867497414249,,2025-05-21,2026-02-21T18:20:32.425090+00:00
CALX,,0.2012845060900476,0.042719530407449,,-0.006239849002693,0.5571507705160686,,2025-05-21,2026-02-21T18:20:32.425090+00:00
CALY,,0.162922370918557,0.2690042181518302,,0.0008654083903403,0.6110958527876957,179.929,2025-05-21,2026-02-21T18:20:32.425090+00:00
CAMT,0.1248852157943065,0.115266852334033,-0.0326223615841556,,0.0583597824201169,0.5104941081272443,84.251,2025-05-21,2026-02-21T18:20:32.425090+00:00
CAPR,,,-4.921428325084165,,-0.1910886032482454,,17.34,2025-05-21,2026-02-21T18:20:32.425090+00:00
CART,-0.3239506172839507,0.1084234278912914,-0.0205299368882223,,0.0333753148614609,0.7480490523968785,,2025-05-21,2026-02-21T18:20:32.425090+00:00
CASH,34.10425422737097,8.034701200332165,,,0.0920050815939511,,251977.0,2025-05-21,2026-02-21T18:20:32.425090+00:00
CASY,-0.7059453714528642,0.0234393714471374,0.0337612434167933,,0.0280183089318744,0.231924900031507,76.588,2025-05-21,2026-02-21T18:20:32.425090+00:00
CAT,-0.7212044689843452,-0.4036932384738911,,,0.1108651131897935,0.3479542424029756,206.67,2025-05-21,2026-02-21T18:20:32.425090+00:00
CATX,,,,,-0.0638584904003232,,1.368,2025-05-21,2026-02-21T18:20:32.425090+00:00
CBFV,-0.581422799018014,-0.0568386659908553,-0.0512822169819683,,0.0128735105098827,,6411.0,2025-05-21,2026-02-21T18:20:32.425090+00:00
CBNK,10.025679256210935,0.74372816574793,-0.1236616969357711,,0.0376971510673012,,49857.0,2025-05-21,2026-02-21T18:20:32.425090+00:00
CBOE,1.6359769431339406,0.2813116281148908,0.0297476598942685,,0.0562880438444778,0.3757322175732218,30.434,2025-05-21,2026-02-21T18:20:32.425090+00:00
CCB,-0.798232699535072,-0.1840122461251222,0.0459478351728309,,0.021626211056706,,139262.0,2025-05-21,2026-02-21T18:20:32.425090+00:00
CCBG,1.7326114119117024,0.0536380857951555,0.025834076087946,,0.0328888455347997,,73308.0,2025-05-21,2026-02-21T18:20:32.425090+00:00
CCEC,-0.6376418106806203,0.140104446526236,0.0144122925717609,,0.0570482107809011,0.6037245956793227,,2025-05-21,2026-02-21T18:20:32.425090+00:00
CCJ,3.0,-0.8018172251052934,,,0.010746486796566,0.3421916010498688,14.673,2025-05-21,2026-02-21T18:20:32.425090+00:00
CCLDO,,-0.0630118088080246,-0.0107405238666945,,0.0359562175831072,0.4403590040532715,16.722,2025-05-21,2026-02-21T18:20:32.425090+00:00
CDE,-0.9375,0.3193073624308438,0.204437478144617,,0.0121349297365265,0.3130099816142775,,2025-05-21,2026-02-21T18:20:32.425090+00:00
CDZIP,,-0.1604802535573767,-0.8514303251926343,,-0.2178494379470875,0.2965470548408937,,2025-05-21,2026-02-21T18:20:32.425090+00:00
CEE,,,,,,,,2025-05-21,2026-02-21T18:20:32.425090+00:00
CERS,,-0.1170935726901089,-0.253124780491421,,-0.1390650904634902,0.5879876962926988,157.845,2025-05-21,2026-02-21T18:20:32.425090+00:00
CGEM,,,,,-0.0878897649495595,,0.263,2025-05-21,2026-02-21T18:20:32.425090+00:00
CGNT,,0.1525590587047092,-0.0508174794865501,,-0.0050272888000614,0.7132122074768703,,2025-05-21,2026-02-21T18:20:32.425090+00:00
CGNX,-0.3217993079584774,-0.2173248618812026,,,0.0163271602376268,0.6680506952544947,5.133,2025-05-21,2026-02-21T18:20:32.425090+00:00
CHEF,-0.9573116590396832,0.0418612411291887,-0.189761174531259,,0.0189941658666272,0.2377023143882501,416626.0,2025-05-21,2026-02-21T18:20:32.425090+00:00
CHKP,-0.6944564659931889,0.0085206715593164,-0.2016623472122641,,0.0694560669456067,0.8681404829100031,,2025-05-21,2026-02-21T18:20:32.425090+00:00
CHRW,-0.3147444014054469,-0.1254550054490391,,,0.0779962241853896,0.080196652119978,75.604,2025-05-21,2026-02-21T18:20:32.425090+00:00
CHTR,-0.5169824943342278,-0.0537430295769872,,,0.0749061365175109,0.5659264652348016,,2025-05-21,2026-02-21T18:20:32.425090+00:00
CHWY,224.0,0.172557228636071,-0.1689640071959601,,0.1661341853035143,0.2964698331193838,,2025-05-21,2026-02-21T18:20:32.425090+00:00
CINF,,,,,,,,2025-05-21,2026-02-21T18:20:32.425090+00:00
CIVB,0.2045186933427947,0.0906148839768636,-0.0261264486223842,,0.0255841221435508,,105780.0,2025-05-21,2026-02-21T18:20:32.425090+00:00
CLMT,,-0.1841990292416715,0.1838934054139726,,0.1878696509335498,-0.0818995874836502,990098.0,2025-05-21,2026-02-21T18:20:32.425090+00:00
CM,0.256370003622751,0.121069507592342,-0.1358004824206704,,0.032400350274057,,,2025-05-21,2026-02-21T18:20:32.425090+00:00
CMC,,-0.2876076179449071,,,0.0063493195038991,0.1251425008094046,77.717,2025-05-21,2026-02-21T18:20:32.425090+00:00
CMCL,-0.998801775147929,0.4367450351064323,0.1685166440255128,,0.0404980602723795,0.4792979458150878,410395.0,2025-05-21,2026-02-21T18:20:32.425090+00:00
CME,0.4202349585262352,0.0744230536101133,0.1140074082959217,,0.0353745925928666,0.8741399257139377,,2025-05-21,2026-02-21T18:20:32.425090+00:00
CMP,,5.7194171373182305,,,-0.135306553911205,0.1552769915082895,530042.0,2025-05-21,2026-02-21T18:20:32.425090+00:00
CMPR,,-0.5006769371724871,,,0.0147762840461691,0.4718468639640872,158355.0,2025-05-21,2026-02-21T18:20:32.425090+00:00
CMPS,,,,,-0.0913913857582098,,93.597,2025-05-21,2026-02-21T18:20:32.425090+00:00
CMRE,0.0526227019733513,2.907270361571373,-1.615620336097628,,0.0386621613325101,0.3026896684639622,70.165,2025-05-21,2026-02-21T18:20:32.425090+00:00
CMTL,,0.1987602477769721,-0.0913569136057075,,0.1188560620654629,0.3071687160355557,92.564,2025-05-21,2026-02-21T18:20:32.425090+00:00
CNK,,-0.6559359227215932,-0.2193744481741228,,-0.1113974799541809,0.6565563158868134,,2025-05-21,2026-02-21T18:20:32.425090+00:00
CNL,,,,,-0.2150287210194505,,,2025-05-21,2026-02-21T18:20:32.425090+00:00
CNO,-0.9999541705060896,-0.2097191402605602,-0.056255627225775,,0.00541394981229,,670098.0,2025-05-21,2026-02-21T18:20:32.425090+00:00
CNP,0.5625,1.4751969381688466,0.0721430150309461,,0.027110908261068,0.3993150684931507,202.111,2025-05-21,2026-02-21T18:20:32.425090+00:00
COCO,-0.0615234375,-0.0296476704950104,0.0707340307602388,,0.0679555744301045,0.3672825597115818,4.566,2025-05-21,2026-02-21T18:20:32.425090+00:00
CODA,-0.4710743801652892,0.9269694780219492,0.3164390262669188,,0.0162602690854255,0.6408702922240087,0.68,2025-05-21,2026-02-21T18:20:32.425090+00:00
COF,1.7876056419470263,-0.0027941309568241,-0.0362211255567033,,0.0220956217934594,,,2025-05-21,2026-02-21T18:20:32.425090+00:00
COHU,,0.030754594379704,0.0412166000699573,,-0.0372156183816449,0.4371726396479229,42.12,2025-05-21,2026-02-21T18:20:32.425090+00:00
COR,3.694952902655999,-0.2648652604395723,,,0.7087724875769744,0.0405521544325615,472.584,2025-05-21,2026-02-21T18:20:32.425090+00:00
COST,-0.0196554204850705,0.105076571367364,,,0.06990655667201,0.1252138160475809,,2025-05-21,2026-02-21T18:20:32.425090+00:00
CPA,0.3239863062736772,0.106773380496459,-0.0045753356260904,,0.0712369155575401,0.3704537796061082,83.049,2025-05-21,2026-02-21T18:20:32.425090+00:00
CPAC,-0.5904000000000001,-0.0705060931042973,-0.0694466521189517,,0.0416148518715741,0.3673272325149048,119.895,2025-05-21,2026-02-21T18:20:32.425090+00:00
CPBI,0.0850694444444446,0.1706376668128471,0.0329047880912471,,0.010176162818605,,3683.0,2025-05-21,2026-02-21T18:20:32.425090+00:00
CPRX,0.6530612244897962,0.2075481565574328,-0.1047987395836718,,0.0714317189213416,0.8733497853925514,,2025-05-21,2026-02-21T18:20:32.425090+00:00
CPS,-0.9999973939786796,0.0387868898876206,,,-0.0135300066255187,0.115697176753829,178555.0,2025-05-21,2026-02-21T18:20:32.425090+00:00
CPSH,,2.123343375472733,-0.1319609890948345,,0.0065208999116407,0.1640039909825856,,2025-05-21,2026-02-21T18:20:32.425090+00:00
CRK,,1.83721844301014,0.1955630047585419,,-0.0571662368601039,0.2718083509146852,,2025-05-21,2026-02-21T18:20:32.425090+00:00
CRMD,2.4577556177856694,10.63780855152766,-1.4720852297840965,,0.1796870811139554,0.9591441325018536,,2025-05-21,2026-02-21T18:20:32.425090+00:00
CRS,0.6451255407876739,0.33057569781112,,,0.0535443677386765,0.2762035763411279,35.192,2025-05-21,2026-02-21T18:20:32.425090+00:00
CRWD,,0.1931551256691377,-0.0054595359307625,,-0.0319359397625589,0.7379607661174117,20.154,2025-05-21,2026-02-21T18:20:32.425090+00:00
CSCO,0.0672039351022448,0.0450006386850994,0.0004556068124981,,0.0542288015674322,0.6557353876599052,63.043,2025-05-21,2026-02-21T18:20:32.425090+00:00
CSGS,-0.9507554762799868,0.0294194316685107,-0.1271916850417449,,0.0569773397622706,0.4840659469098656,199.31,2025-05-21,2026-02-21T18:20:32.425090+00:00
CSV,3.524061476442429,0.1307866972530713,0.1255617920241065,,0.0938124826281482,0.3534356349643687,79781.0,2025-05-21,2026-02-21T18:20:32.425090+00:00
CTAS,0.155068611300482,0.0760509232017616,,,0.1009303068998015,0.5056575701212537,,2025-05-21,2026-02-21T18:20:32.425090+00:00
CTBB,,,,,,,,2025-05-21,2026-02-21T18:20:32.425090+00:00
CTDD,,,,,,,,2025-05-21,2026-02-21T18:20:32.425090+00:00
CTEV,,0.007258399977988,-0.0106692435160868,,-4.810725126475548,0.7387455150650586,,2025-05-21,2026-02-21T18:20:32.425090+00:00
CTNM,,,,,-0.0865409594735019,,3.044,2025-05-21,2026-02-21T18:20:32.425090+00:00
CTRI,,-0.4163878016229684,-0.2287537640673981,,-0.0334303111179034,0.0369545576015168,181.279,2025-05-21,2026-02-21T18:20:32.425090+00:00
CURI,,0.4333811554889661,-0.053751715962333,,0.0054890219560878,0.5308151093439364,,2025-05-21,2026-02-21T18:20:32.425090+00:00
CVCO,-0.823869840016295,-0.100785035577422,,,0.0341260701383265,0.2284158014627487,193211.0,2025-05-21,2026-02-21T18:20:32.425090+00:00
CVLT,67.320556640625,0.202817634250545,,,0.0953272925240371,0.8263300840971644,885895.0,2025-05-21,2026-02-21T18:20:32.425090+00:00
CVNA,4.566650390625,0.3406535282327867,0.2226695108908822,,0.1436170212765957,0.2195179584120982,,2025-05-21,2026-02-21T18:20:32.425090+00:00
CW,-0.1400486105290884,-0.0875558978160541,,,0.0395979597889453,0.3630184510547449,46.104,2025-05-21,2026-02-21T18:20:32.425090+00:00
CXW,2.350546569126326,-0.0118897940896873,0.0444257950420576,,0.0170229236344311,0.2330816757976943,991603.0,2025-05-21,2026-02-21T18:20:32.425090+00:00
CZWI,0.973080737090288,0.0059489953789126,0.1003831178059427,,0.0177560802217149,,43178.0,2025-05-21,2026-02-21T18:20:32.425090+00:00
DAKT,,-0.3139951848511531,0.4364916136995521,,-0.0346595276007516,0.250042016563219,3.799,2025-05-21,2026-02-21T18:20:32.425090+00:00
